Image,Global_Rule,Total_Leakage_(%),Sparsity,Heatmap_Entropy,Execution_Time,Structure-Tolerance_Add,Structure-Tolerance_Padding,Structure-Tolerance_Gap
n02691156_2138_airplane.jpg,composite,0.0,0.06195307285899114,8.826605,1.1337862014770508,,,7.7313825e-06
n02484322_3182_monkey.jpg,z_plus,0.0037068909,0.014403269165520148,9.500387,0.7691524028778076,,,3.401477e-05
n02484322_3182_monkey.jpg,epsilon,5.4235454e+21,0.0007345182566936239,10.408672,0.8680925369262695,,,1.8667873
n02484322_3182_monkey.jpg,alpha_beta,0.026760975,0.01652852503514129,8.255245,1.0400962829589844,,,3.401477e-05
n02484322_3182_monkey.jpg,composite,0.027989998,0.01626752870027554,8.314922,1.1319427490234375,,,3.401477e-05
n02274259_3025_butterfly.jpg,z_plus,1.761727e-05,0.010685935653217899,10.224867,0.7863583564758301,,,3.2999058e-05
n02274259_3025_butterfly.jpg,epsilon,1.04055754e+21,0.0002162541060316253,10.215612,0.831942081451416,,,1.8120112
n02274259_3025_butterfly.jpg,alpha_beta,0.0,0.03107347792530285,9.819157,1.062932014465332,,,1.0999685e-05
n02274259_3025_butterfly.jpg,composite,8.808635e-06,0.028877380193361,9.846695,1.1470420360565186,,,1.0999685e-05
n04252225_8055_snowplow.jpg,z_plus,2.7852886e-05,0.005122985201507813,9.794903,0.7625656127929688,,,0.0
n04252225_8055_snowplow.jpg,epsilon,3.6861984e+20,2.6099633486575468e-05,10.46163,0.774878740310669,,,6.8641424
n04252225_8055_snowplow.jpg,alpha_beta,0.0043821875,0.02745308590880788,8.690362,1.1296072006225586,,,1.0982082e-05
n04252225_8055_snowplow.jpg,composite,0.0008355865,0.025003448880139296,8.727281,1.0362238883972168,,,1.0982082e-05
n02121808_538_domestic_cat.jpg,z_plus,4.2624033e-05,0.008392896425468768,10.66078,0.7741045951843262,,,7.40253e-06
n02121808_538_domestic_cat.jpg,epsilon,4.0950457e+21,0.00013049816743287735,10.569636,0.8401274681091309,,,9.037622
n02121808_538_domestic_cat.jpg,alpha_beta,4.2624033e-05,0.03422780505810897,9.218439,1.0360097885131836,,,0.000111037945
n02121808_538_domestic_cat.jpg,composite,1.0656008e-05,0.03418306282927484,9.218362,1.0391623973846436,,,0.000111037945
n04026417_1879_purse.jpg,z_plus,1.1478268e-05,0.02257245444681827,10.697924,0.8707828521728516,,,2.1158969e-05
n04026417_1879_purse.jpg,epsilon,1.5908936e+21,0.00013049816743287735,10.276912,0.8005735874176025,,,3.428208
n04026417_1879_purse.jpg,alpha_beta,2.2956536e-05,0.03886608278058038,9.133011,1.0647239685058594,,,1.0579484e-05
n04026417_1879_purse.jpg,composite,1.1478268e-05,0.038172578233651375,9.116161,1.1695923805236816,,,1.0579484e-05
n04254120_4148_soap_dispenser.jpg,z_plus,0.0024331347,0.008191556395715185,10.246638,0.7693729400634766,,,3.8343915e-05
n04254120_4148_soap_dispenser.jpg,epsilon,1.0086104e+21,8.202741952923719e-05,10.546664,0.7997481822967529,,,2.5086663
n04254120_4148_soap_dispenser.jpg,alpha_beta,0.017658558,0.018463626432217387,9.4431,1.1375727653503418,,,9.20254e-05
n04254120_4148_soap_dispenser.jpg,composite,0.0015598728,0.01795281931969441,9.413653,1.1090774536132812,,,9.20254e-05
n07695742_612_pretzel.jpg,z_plus,0.026819006,0.009992431106288894,8.497686,0.7645659446716309,,,4.8720456e-05
n07695742_612_pretzel.jpg,epsilon,6.50772e+20,2.982815255608625e-05,10.268564,0.8083641529083252,,,3.9264786
n07695742_612_pretzel.jpg,alpha_beta,0.07480567,0.04392941167697602,9.336875,1.1224761009216309,,,5.481051e-05
n07695742_612_pretzel.jpg,composite,0.12992659,0.04132317684738799,9.377951,1.0378382205963135,,,5.481051e-05
n03642806_7780_laptop.jpg,z_plus,3.685833e-05,0.012867119308881705,3.970409,0.8205275535583496,,,2.7607715e-05
n03642806_7780_laptop.jpg,epsilon,5.7373703e+21,4.847074790364015e-05,10.281242,0.796769380569458,,,2.263453
n03642806_7780_laptop.jpg,alpha_beta,0.00038701246,0.03148734354201855,5.869155,1.047454833984375,,,8.282314e-05
n03642806_7780_laptop.jpg,composite,0.00011057499,0.03060368452254449,5.816078,1.0760226249694824,,,8.282314e-05
n02076196_1965_seal.jpg,z_plus,0.00060851907,0.008668806836612565,10.305883,0.790712833404541,,,9.383421e-06
n02076196_1965_seal.jpg,epsilon,7.6428316e+20,2.2371114417064686e-05,10.118129,0.8345146179199219,,,3.0523515
n02076196_1965_seal.jpg,alpha_beta,0.020678584,0.02665145430886306,8.737286,1.0475718975067139,,,0.0
n02076196_1965_seal.jpg,composite,0.003894522,0.025950492723795036,8.72184,1.1355006694793701,,,0.0
n03793489_3923_computer_mouse.jpg,z_plus,0.0,0.012251913662412427,9.522896,0.7751367092132568,,,3.0962805e-05
n03793489_3923_computer_mouse.jpg,epsilon,1.7835942e+21,2.6099633486575468e-05,10.726942,0.833120584487915,,,6.4775534
n03793489_3923_computer_mouse.jpg,alpha_beta,5.8375274e-05,0.03213237734104391,7.967433,1.1068806648254395,,,5.160468e-05
n03793489_3923_computer_mouse.jpg,composite,0.0,0.03213237734104391,7.968019,1.118373155593872,,,5.160468e-05
n03188531_17375_diaper.jpg,z_plus,1.9718518e-05,0.01985809256421442,9.374676,0.777106761932373,,,5.9859103e-06
n03188531_17375_diaper.jpg,epsilon,2.283182e+22,0.002266939594262555,9.821311,0.8443458080291748,,,3.8619955
n03188531_17375_diaper.jpg,alpha_beta,2.6291355e-05,0.025764066770319498,8.402548,1.0728909969329834,,,5.9859103e-06
n03188531_17375_diaper.jpg,composite,6.5728386e-06,0.025715596022415858,8.402113,1.1177170276641846,,,5.9859103e-06
n01674464_3490_lizard.jpg,z_plus,1.0700617e-05,0.011148272017837236,10.071724,0.7991800308227539,,,5.506942e-05
n01674464_3490_lizard.jpg,epsilon,6.375584e+21,0.0005257211888010201,10.60846,0.8416743278503418,,,4.4157004
n01674464_3490_lizard.jpg,alpha_beta,0.00026751542,0.03093552271973095,9.034567,1.0707223415374756,,,5.506942e-05
n01674464_3490_lizard.jpg,composite,9.630555e-05,0.030551485255571338,9.0327,1.1979851722717285,,,5.506942e-05
n01674464_134_lizard.jpg,z_plus,2.3009348e-05,0.013802977595328912,10.059933,0.7607097625732422,,,2.7568623e-05
n01674464_134_lizard.jpg,epsilon,8.4037704e+20,0.0005741919367046603,9.367359,0.773252010345459,,,2.2602825
n01674464_134_lizard.jpg,alpha_beta,0.0003106262,0.02644265724097046,4.699572,1.120499849319458,,,4.1352938e-05
n01674464_134_lizard.jpg,composite,0.00072479446,0.02544714264941108,4.702779,1.0423169136047363,,,4.1352938e-05
n02118333_12193_fox.jpg,z_plus,0.0059587266,0.014884248125487038,4.3782415,0.7758920192718506,,,3.5859684e-05
n02118333_12193_fox.jpg,epsilon,4.8881768e+20,0.00036166634974254576,10.755381,0.8875083923339844,,,7.4259906
n02118333_12193_fox.jpg,alpha_beta,0.050456956,0.0394962025033277,6.7119656,1.0818493366241455,,,7.171937e-05
n02118333_12193_fox.jpg,composite,0.042810995,0.03898166687173522,6.671034,1.1569218635559082,,,7.171937e-05
n02454379_4660_armadillo.jpg,z_plus,0.002181197,0.016297356852831624,8.295432,0.8526551723480225,,,3.296089e-05
n02454379_4660_armadillo.jpg,epsilon,4.1706192e+21,0.006166970540970831,9.033876,0.8108294010162354,,,5.2401876
n02454379_4660_armadillo.jpg,alpha_beta,0.024359917,0.02854927051524405,3.790302,1.064302921295166,,,4.1201107e-05
n02454379_4660_armadillo.jpg,composite,0.015731642,0.027993721173886942,3.7698233,1.1892895698547363,,,4.1201107e-05
n02509815_44_red_panda.jpg,z_plus,0.024451694,0.004138656167156967,8.420201,0.7864186763763428,,,0.0
n02509815_44_red_panda.jpg,epsilon,2.2095335e+21,0.00019015447254504983,10.481503,0.8048012256622314,,,3.4852927
n02509815_44_red_panda.jpg,alpha_beta,0.063840166,0.03633441833238256,7.547057,1.1563727855682373,,,5.380996e-05
