Image,Global_Rule,Total_Leakage_(%),Sparsity,Heatmap_Entropy,Execution_Time,Structure-Tolerance_Add,Structure-Tolerance_Padding,Structure-Tolerance_Gap
n03950228_34570_pitcher.jpg,z_plus,7.720607877366362e-06,0.013758237670068027,11.205758,5.9878833293914795,,,
n03950228_34570_pitcher.jpg,epsilon,57.35467036509411,0.0014216624149659865,11.230077,5.305113792419434,,,
n03950228_34570_pitcher.jpg,alpha_beta,9.060897684269284,0.07211282950680271,10.303769,7.159789085388184,,,
n03950228_34570_pitcher.jpg,composite,39.29992847597046,0.04047751913265306,10.949251,6.099827766418457,,,
n02129604_9026_tiger.jpg,z_plus,6.6360981441291614e-06,0.005507281037414966,11.337325,1.3356218338012695,,,
n02129604_9026_tiger.jpg,epsilon,43.62780620651864,0.0009699192176870748,11.348137,0.557605504989624,,,
n02129604_9026_tiger.jpg,alpha_beta,94.32204161351879,0.10626594387755102,8.161541,1.688539743423462,,,
n02129604_9026_tiger.jpg,composite,27.50116529864275,0.026799000850340135,11.228051,0.7425599098205566,,,
n01662784_2198_turtle.jpg,z_plus,9.12468785579066e-06,0.009745695153061224,11.270262,1.071126937866211,,,
n01662784_2198_turtle.jpg,epsilon,32.17126327364358,0.000624468537414966,11.239475,0.46617841720581055,,,
n01662784_2198_turtle.jpg,alpha_beta,17.17472472405343,0.01914593962585034,10.306274,1.4152734279632568,,,
n01662784_2198_turtle.jpg,composite,20.27819530818924,0.022068983843537414,11.214095,0.7195694446563721,,,
n04254120_621_soap_dispenser.jpg,z_plus,1.4489785317057197e-05,0.01286139455782313,11.132068,0.9955875873565674,,,
n04254120_621_soap_dispenser.jpg,epsilon,44.13058643677651,0.0007241177721088436,11.261328,0.43875861167907715,,,
n04254120_621_soap_dispenser.jpg,alpha_beta,126.88622410370681,0.07417224702380952,9.570373,1.4088780879974365,,,
n04254120_621_soap_dispenser.jpg,composite,31.599533921325435,0.06750239158163265,10.961726,0.6706411838531494,,,
n02787622_3030_banjo.jpg,z_plus,1.8526248080822305e-05,0.007686277636054422,11.281501,0.9703445434570312,,,
n02787622_3030_banjo.jpg,epsilon,30.041580311046907,0.0008901998299319728,10.981145,0.43483591079711914,,,
n02787622_3030_banjo.jpg,alpha_beta,61.481234670389014,0.019424957482993197,10.027053,1.4299731254577637,,,
