Image,Global_Rule,Total_Leakage_(%),Sparsity,Heatmap_Entropy,Execution_Time,Structure-Tolerance_Add,Structure-Tolerance_Padding,Structure-Tolerance_Gap
n03950228_34570_pitcher.jpg,z_plus,86.19292622036751,0.1605282738095238,10.90526,6.0310094356536865,64.77959302673622,1.9818661231648492e-05,0.0068691544933704345
n03950228_34570_pitcher.jpg,epsilon,1851053613.3060389,0.0,8.424097,7.283345699310303,0.04451971883321849,0.05374820926023072,0.03859989364671729
n03950228_34570_pitcher.jpg,alpha_beta,6.826645332661596e+21,0.0,7.7529783,13.308606386184692,116.15123336433805,3.9637322463296984e-05,0.02658200131359834
n03950228_34570_pitcher.jpg,composite,9.918940700469706,0.11725393282312925,9.378486,15.351272821426392,73.58740100531666,0.2589902649751825,0.624936657382744
n02129604_9026_tiger.jpg,z_plus,58.896679719692536,0.07642431972789115,10.933864,1.056236743927002,17.430665681357706,4.951754560157907e-05,0.027632764399159956
n02129604_9026_tiger.jpg,epsilon,6130347628.061968,0.0,9.049689,0.530693531036377,0.013876183561500693,0.044149843658367896,0.04243740171440434
n02129604_9026_tiger.jpg,alpha_beta,3.96056626127457e+20,0.0,8.1181135,1.8217885494232178,0.7801368690575831,0.0001485526368047372,0.05411416361502158
n02129604_9026_tiger.jpg,composite,1501.602565540347,0.022899394132653062,10.3514595,1.3302128314971924,21.74938243784556,0.2588282108594538,0.49271713548266016
n01662784_2198_turtle.jpg,z_plus,64.55542121641386,0.11117532950680271,10.612136,1.2859108448028564,4.067360679288474,1.778914227247962e-05,0.045384108463098566
n01662784_2198_turtle.jpg,epsilon,2457839497.295178,0.0,9.582336,0.502413272857666,0.11691145671601515,0.016526113171133568,0.2816338852722699
n01662784_2198_turtle.jpg,alpha_beta,4.348034783523473e+20,0.0,7.860252,1.9375343322753906,61.700586788923204,5.336742681743886e-05,0.15055849917699754
n01662784_2198_turtle.jpg,composite,10171.539251837408,0.024666507227891158,8.174777,1.3901481628417969,22.805606157709242,0.058490699791913,0.6177516473185362
n04254120_621_soap_dispenser.jpg,z_plus,54.109268398404375,0.072531356292517,11.046304,1.1066865921020508,69.73899781525532,3.437922971956771e-05,0.04122871268677374
n04254120_621_soap_dispenser.jpg,epsilon,1683410623.0981643,0.0,9.130165,0.5175776481628418,0.05839315272099845,0.01609807431618758,0.11794834075474916
n04254120_621_soap_dispenser.jpg,alpha_beta,1.437164471314298e+22,0.0,7.553355,1.8323147296905518,128.39753884589192,3.437922971956771e-05,0.1415805741676098
n04254120_621_soap_dispenser.jpg,composite,1546.4752775249065,0.08364556760204081,9.97002,1.3504929542541504,49.95925273187197,0.11248883964242555,0.08267025168310135
n02787622_3030_banjo.jpg,z_plus,34.18491065109905,0.058228369472789115,10.689149,1.055980920791626,38.0522459062986,3.5279234790607684e-05,0.011227090416568716
n02787622_3030_banjo.jpg,epsilon,16363503910.472044,0.0,7.7470727,0.5094664096832275,0.0024911113984401466,0.024907139762169024,0.059086237103323946
n02787622_3030_banjo.jpg,alpha_beta,1.4747788765040976e+20,0.0,7.7309227,1.900970697402954,46.643916021143546,0.00010583770437182306,0.023453450660790142
n02787622_3030_banjo.jpg,composite,14045.669244324825,0.005447491496598639,9.619444,1.3747284412384033,85.08816201293807,0.09255860039663831,0.6100836200710298
n02691156_2138_airplane.jpg,z_plus,30.092241105370725,0.10095796130952381,10.452959,1.1579744815826416,74.19557745025392,1.4475451263132238e-05,0.19925915347241085
n02691156_2138_airplane.jpg,epsilon,483942395.1435934,0.0,10.08687,0.48384523391723633,0.02306423092620983,0.014366885378658748,1.4955948484340655
