Image_Index,File_Name,Rule,Initial_Sum(R_out),Final_Sum(R_in),Absolute_Error,RCE_Value,RCE_Percentage(%)
14,n02076196_1965_seal.jpg,epsilon,18495.07421875,-7.705182e+24,7.705182e+24,4.1660724634165484e+20,4.166072463416548e+22
14,n02076196_1965_seal.jpg,alpha_beta,18495.07421875,1.3983901e+13,1.3983901e+13,756087842.4556197,75608784245.56197
14,n02076196_1965_seal.jpg,composite,18495.07421875,65408.156,46913.082,2.536517641204584,253.6517641204584
15,n03793489_3923_computer_mouse.jpg,z_plus,18011.9375,9.635345e+09,9.635327e+09,534941.1730969789,53494117.30969789
15,n03793489_3923_computer_mouse.jpg,epsilon,18011.9375,-7.636332e+23,7.636332e+23,4.2395951858075255e+19,4.2395951858075257e+21
15,n03793489_3923_computer_mouse.jpg,alpha_beta,18011.9375,2.2532072e+13,2.2532072e+13,1250952132.1960366,125095213219.60365
15,n03793489_3923_computer_mouse.jpg,composite,18011.9375,65399.0,47387.062,2.6308698050943917,263.0869805094392
16,n03188531_17375_diaper.jpg,z_plus,7706.41015625,1.4042522e+10,1.4042513e+10,1822186.092263661,182218609.2263661
16,n03188531_17375_diaper.jpg,epsilon,7706.41015625,1.0133771e+27,1.0133771e+27,1.314979483336424e+23,1.314979483336424e+25
16,n03188531_17375_diaper.jpg,alpha_beta,7706.41015625,1.2477418e+13,1.2477418e+13,1619096007.2696145,161909600726.96146
16,n03188531_17375_diaper.jpg,composite,7706.41015625,65425.305,57718.895,7.489725223673921,748.9725223673921
17,n01674464_3490_lizard.jpg,z_plus,30705.015625,1.1324811e+10,1.1324781e+10,368825.10278806055,36882510.27880605
17,n01674464_3490_lizard.jpg,epsilon,30705.015625,1.7882934e+28,1.7882934e+28,5.824108306660221e+23,5.824108306660221e+25
17,n01674464_3490_lizard.jpg,alpha_beta,30705.015625,3.783248e+13,3.783248e+13,1232127022.3637207,123212702236.37207
17,n01674464_3490_lizard.jpg,composite,30705.015625,65342.508,34637.492,1.1280727751624087,112.80727751624087
18,n01674464_134_lizard.jpg,z_plus,18468.931640625,9.266498e+09,9.266479e+09,501733.3587188433,50173335.87188433
18,n01674464_134_lizard.jpg,epsilon,18468.931640625,8.21985e+24,8.21985e+24,4.450636504582103e+20,4.450636504582102e+22
18,n01674464_134_lizard.jpg,alpha_beta,18468.931640625,5.57548e+12,5.57548e+12,301884268.51543754,30188426851.543755
18,n01674464_134_lizard.jpg,composite,18468.931640625,65386.598,46917.664,2.540356149204402,254.03561492044017
19,n02118333_12193_fox.jpg,z_plus,1767.150146484375,6.9773885e+09,6.977387e+09,3948383.798556726,394838379.8556726
19,n02118333_12193_fox.jpg,epsilon,1767.150146484375,-5.411488e+23,5.411488e+23,3.062268281539185e+20,3.0622682815391852e+22
19,n02118333_12193_fox.jpg,alpha_beta,1767.150146484375,2.4059203e+13,2.4059203e+13,13614690904.898224,1361469090489.8223
19,n02118333_12193_fox.jpg,composite,1767.150146484375,65392.934,63625.785,36.00474203213189,3600.4742032131885
20,n02454379_4660_armadillo.jpg,z_plus,3916.735107421875,1.1036185e+10,1.103618e+10,2817698.9705238356,281769897.05238354
20,n02454379_4660_armadillo.jpg,epsilon,3916.735107421875,-1.2836221e+27,1.2836221e+27,3.277275872378104e+23,3.277275872378104e+25
20,n02454379_4660_armadillo.jpg,alpha_beta,3916.735107421875,5.8012773e+13,5.8012773e+13,14811513108.008757,1481151310800.8757
20,n02454379_4660_armadillo.jpg,composite,3916.735107421875,65427.5,61510.766,15.704601903873128,1570.4601903873129
21,n02509815_44_red_panda.jpg,z_plus,33492.91796875,9.061628e+09,9.061594e+09,270552.54249434156,27055254.249434154
21,n02509815_44_red_panda.jpg,epsilon,33492.91796875,4.4140245e+25,4.4140245e+25,1.3178978756374322e+21,1.3178978756374323e+23
21,n02509815_44_red_panda.jpg,alpha_beta,33492.91796875,7.6855053e+12,7.6855053e+12,229466578.376796,22946657837.6796
21,n02509815_44_red_panda.jpg,composite,33492.91796875,65387.797,31894.879,0.9522872547566034,95.22872547566034
22,n03483316_230_hair_dryer.jpg,z_plus,491.2982482910156,1.952362e+10,1.952362e+10,39738836.708401285,3973883670.8401284
22,n03483316_230_hair_dryer.jpg,epsilon,491.2982482910156,-1.2033973e+26,1.2033973e+26,2.4494232059636177e+23,2.4494232059636178e+25
22,n03483316_230_hair_dryer.jpg,alpha_beta,491.2982482910156,2.2517743e+14,2.2517743e+14,458331441990.6013,45833144199060.13
22,n03483316_230_hair_dryer.jpg,composite,491.2982482910156,65418.42,64927.125,132.15419600154755,13215.419600154755
23,n03814639_2265_neck_brace.jpg,z_plus,24722.837890625,7.844374e+09,7.8443494e+09,317291.62625680165,31729162.625680164
23,n03814639_2265_neck_brace.jpg,epsilon,24722.837890625,3.5243774e+26,3.5243774e+26,1.425555344606192e+22,1.425555344606192e+24
23,n03814639_2265_neck_brace.jpg,alpha_beta,24722.837890625,2.7282668e+12,2.7282668e+12,110354112.16939862,11035411216.939861
23,n03814639_2265_neck_brace.jpg,composite,24722.837890625,65353.594,40630.758,1.6434503996770413,164.34503996770414
24,n01662784_3789_turtle.jpg,z_plus,2910.936767578125,7.223906e+09,7.2239027e+09,2481641.923815386,248164192.3815386
24,n01662784_3789_turtle.jpg,epsilon,2910.936767578125,6.918106e+26,6.918106e+26,2.376590971967123e+23,2.376590971967123e+25
24,n01662784_3789_turtle.jpg,alpha_beta,2910.936767578125,2.8239007e+13,2.8239007e+13,9701003344.535345,970100334453.5345
24,n01662784_3789_turtle.jpg,composite,2910.936767578125,65399.84,62488.902,21.466939110367132,2146.6939110367134
25,n03720891_5553_maraca.jpg,z_plus,28721.802734375,7.815458e+09,7.815429e+09,272107.88933683536,27210788.933683537
25,n03720891_5553_maraca.jpg,epsilon,28721.802734375,-4.851907e+25,4.851907e+25,1.6892765900957205e+21,1.6892765900957205e+23
25,n03720891_5553_maraca.jpg,alpha_beta,28721.802734375,5.334817e+12,5.334817e+12,185741023.84398618,18574102384.398617
25,n03720891_5553_maraca.jpg,composite,28721.802734375,65382.9,36661.094,1.276420358744466,127.6420358744466
26,n02419796_445_antelope.jpg,z_plus,8824.173828125,6.6179584e+09,6.6179497e+09,749979.5249846593,74997952.49846593
26,n02419796_445_antelope.jpg,epsilon,8824.173828125,-1.5356466e+27,1.5356466e+27,1.7402723604107195e+23,1.7402723604107195e+25
26,n02419796_445_antelope.jpg,alpha_beta,8824.173828125,1.1019956e+13,1.1019956e+13,1248837138.6677816,124883713866.77815
26,n02419796_445_antelope.jpg,composite,8824.173828125,65367.137,56542.96,6.4077342580532655,640.7734258053265
27,n04141076_43723_saxophone.jpg,z_plus,80151.09375,8.990679e+09,8.990599e+09,112170.63607444393,11217063.607444393
27,n04141076_43723_saxophone.jpg,epsilon,80151.09375,-1.4306588e+26,1.4306588e+26,1.7849523348857514e+21,1.7849523348857514e+23
27,n04141076_43723_saxophone.jpg,alpha_beta,80151.09375,4.068179e+12,4.068179e+12,50756374.35607607,5075637435.607607
27,n04141076_43723_saxophone.jpg,composite,80151.09375,65380.18,14770.914,0.1842883655283845,18.42883655283845
28,n03991062_19806_flower_pot.jpg,z_plus,12066.4453125,5.251519e+09,5.2515067e+09,435215.7202883411,43521572.02883411
28,n03991062_19806_flower_pot.jpg,epsilon,12066.4453125,-2.709791e+24,2.709791e+24,2.245724315390474e+20,2.245724315390474e+22
28,n03991062_19806_flower_pot.jpg,alpha_beta,12066.4453125,3.5663784e+12,3.5663784e+12,295561644.36275065,29556164436.275066
28,n03991062_19806_flower_pot.jpg,composite,12066.4453125,65382.816,53316.37,4.418564847636903,441.8564847636903
29,n04118538_8452_rugby_ball.jpg,z_plus,19451.982421875,8.4205875e+09,8.420568e+09,432889.96881521435,43288996.88152143
29,n04118538_8452_rugby_ball.jpg,epsilon,19451.982421875,4.242456e+27,4.242456e+27,2.1809890102907382e+23,2.1809890102907383e+25
29,n04118538_8452_rugby_ball.jpg,alpha_beta,19451.982421875,4.36402e+12,4.36402e+12,224348339.5734594,22434833957.34594
29,n04118538_8452_rugby_ball.jpg,composite,19451.982421875,65396.43,45944.445,2.3619415397389094,236.19415397389093
30,n07768694_1682_pomegranate.jpg,z_plus,25263.94921875,9.46934e+09,9.469314e+09,374815.273970383,37481527.397038296
30,n07768694_1682_pomegranate.jpg,epsilon,25263.94921875,2.2813033e+26,2.2813033e+26,9.029876072895389e+21,9.029876072895389e+23
30,n07768694_1682_pomegranate.jpg,alpha_beta,25263.94921875,1.0024398e+13,1.0024398e+13,396786662.58938855,39678666258.93886
30,n07768694_1682_pomegranate.jpg,composite,25263.94921875,65410.008,40146.06,1.5890650446666288,158.90650446666288
31,n03141823_6920_crutch.jpg,z_plus,4033.414306640625,6.080446e+09,6.080442e+09,1507517.3026454623,150751730.26454625
31,n03141823_6920_crutch.jpg,epsilon,4033.414306640625,9.1545334e+24,9.1545334e+24,2.269673458683228e+21,2.269673458683228e+23
31,n03141823_6920_crutch.jpg,alpha_beta,4033.414306640625,1.4943101e+13,1.4943101e+13,3704826792.0669417,370482679206.69415
31,n03141823_6920_crutch.jpg,composite,4033.414306640625,65430.457,61397.043,15.222101748300567,1522.2101748300568
32,n02484322_11526_monkey.jpg,z_plus,24840.931640625,8.712566e+09,8.712541e+09,350733.2699934293,35073326.99934293
32,n02484322_11526_monkey.jpg,epsilon,24840.931640625,2.8463644e+25,2.8463644e+25,1.1458364252940643e+21,1.1458364252940643e+23
32,n02484322_11526_monkey.jpg,alpha_beta,24840.931640625,-3.4053192e+12,3.4053192e+12,137085005.143639,13708500514.3639
32,n02484322_11526_monkey.jpg,composite,24840.931640625,65401.465,40560.53,1.6328103887885366,163.28103887885365
33,n03255030_9287_dumbbell.jpg,z_plus,40192.89453125,7.497009e+09,7.4969687e+09,186524.7276025596,18652472.760255963
33,n03255030_9287_dumbbell.jpg,epsilon,40192.89453125,9.597633e+25,9.597633e+25,2.387893066078594e+21,2.387893066078594e+23
33,n03255030_9287_dumbbell.jpg,alpha_beta,40192.89453125,2.6579325e+12,2.6579325e+12,66129413.49335739,6612941349.335739
33,n03255030_9287_dumbbell.jpg,composite,40192.89453125,65372.6,25179.707,0.626471602130375,62.6471602130375
34,n03793489_1770_computer_mouse.jpg,z_plus,16205.8818359375,1.055099e+10,1.0550973e+10,651058.2729661735,65105827.296617344
34,n03793489_1770_computer_mouse.jpg,epsilon,16205.8818359375,3.2481994e+26,3.2481994e+26,2.0043336057371773e+22,2.0043336057371774e+24
34,n03793489_1770_computer_mouse.jpg,alpha_beta,16205.8818359375,1.8918903e+13,1.8918903e+13,1167409667.1442492,116740966714.42493
34,n03793489_1770_computer_mouse.jpg,composite,16205.8818359375,65388.258,49182.375,3.034847193006933,303.4847193006933
35,n02787622_7389_banjo.jpg,z_plus,9474.89453125,8.537105e+09,8.537095e+09,901022.7121623507,90102271.21623507
35,n02787622_7389_banjo.jpg,epsilon,9474.89453125,5.7390377e+27,5.7390377e+27,6.057099274812913e+23,6.0570992748129135e+25
35,n02787622_7389_banjo.jpg,alpha_beta,9474.89453125,8.479855e+12,8.479855e+12,894981475.049768,89498147504.97679
35,n02787622_7389_banjo.jpg,composite,9474.89453125,65401.375,55926.48,5.902596623560077,590.2596623560078
36,n04442312_5180_toaster.jpg,z_plus,1012.7893676757812,3.195311e+09,3.19531e+09,3154960.134830071,315496013.48300713
36,n04442312_5180_toaster.jpg,epsilon,1012.7893676757812,-2.1889777e+24,2.1889777e+24,2.1613355819297635e+21,2.1613355819297636e+23
36,n04442312_5180_toaster.jpg,alpha_beta,1012.7893676757812,3.3365909e+12,3.3365909e+12,3294456832.3715167,329445683237.1517
36,n04442312_5180_toaster.jpg,composite,1012.7893676757812,65455.293,64442.504,63.628732649586816,6362.873264958682
37,n06874185_10683_traffic_light.jpg,z_plus,5593.41357421875,7.2003185e+09,7.200313e+09,1287284.1845964168,128728418.45964168
