Model,Image_Index,File_Name,Method,Initial_Sum(R_out),Final_Sum(R_in),Absolute_Error,RCE_Value,RCE_Percentage(%),Leakage_Percentage(%),Propagation_Continuity,Inference_Time(s)
DeiT-Tiny,138,n03995372_2270_power_drill.jpg,Conventional LRP (z+),6.102776,1.2779932,4.824783,0.7905882188022952,79.05882188022953,79.05882149934769,0.20941178500652313,0.08449625968933105
DeiT-Tiny,139,n03481172_10708_hammer.jpg,Conventional LRP (z+),4.266801,3.376204,0.89059687,0.20872707477006566,20.872707477006568,20.872706174850464,0.7912729382514954,0.07930374145507812
DeiT-Tiny,140,n03110669_126388_trumpet.jpg,Conventional LRP (z+),9.514971,8.727,0.78797054,0.08281376381410395,8.281376381410395,8.281373977661133,0.9171862602233887,0.08017563819885254
DeiT-Tiny,141,n03958227_3676_plastic_bag.jpg,Conventional LRP (z+),11.341574,9.812311,1.5292625,0.13483689133359938,13.483689133359938,13.483691215515137,0.8651630878448486,0.07985997200012207
DeiT-Tiny,142,n03314780_8491_face_powder.jpg,Conventional LRP (z+),7.637435,6.968565,0.66887,0.0875778289040847,8.757782890408471,8.757781982421875,0.9124221801757812,0.07915353775024414
DeiT-Tiny,143,n02317335_14997_starfish.jpg,Conventional LRP (z+),3.2836518,2.127449,1.1562028,0.35210882671558313,35.210882671558316,35.21088361740112,0.6478911638259888,0.0785977840423584
DeiT-Tiny,144,n02777292_15460_balance_beam.jpg,Conventional LRP (z+),5.2662687,6.4612427,1.194974,0.2269109319367468,22.69109319367468,22.691094875335693,1.226910948753357,0.0800776481628418
DeiT-Tiny,145,n07873807_12105_pizza.jpg,Conventional LRP (z+),5.9523773,-2617.0952,2623.0476,440.67226693784875,44067.226693784876,44067.22717285156,-439.6722717285156,0.07975101470947266
DeiT-Tiny,146,n02691156_433_airplane.jpg,Conventional LRP (z+),8.114925,6.9689083,1.1460171,0.14122336560600615,14.122336560600615,14.122337102890015,0.8587766289710999,0.07729220390319824
DeiT-Tiny,147,n04254680_5654_soccer_ball.jpg,Conventional LRP (z+),18.775127,17.09444,1.680687,0.08951667351239169,8.95166735123917,8.951669931411743,0.9104833006858826,0.08521437644958496
DeiT-Tiny,148,n07753113_7675_fig.jpg,Conventional LRP (z+),12.654767,11.506887,1.1478796,0.09070728818073094,9.070728818073095,9.070730209350586,0.9092926979064941,0.07910871505737305
DeiT-Tiny,149,n03636649_2054_lamp.jpg,Conventional LRP (z+),9.110169,6.901351,2.2088184,0.24245635134192525,24.245635134192526,24.24563765525818,0.7575436234474182,0.08001232147216797
DeiT-Tiny,150,n02769748_46333_backpack.jpg,Conventional LRP (z+),23.127485,22.636023,0.4914627,0.021250157621928233,2.1250157621928234,2.1250128746032715,0.9787498712539673,0.07834839820861816
DeiT-Tiny,151,n04254680_8751_soccer_ball.jpg,Conventional LRP (z+),14.835016,12.622464,2.212552,0.1491438926046004,14.91438926046004,14.914387464523315,0.8508561253547668,0.07940244674682617
DeiT-Tiny,152,n03790512_6395_motorcycle.jpg,Conventional LRP (z+),8.505991,47.257515,38.751526,4.555792024245161,455.5792024245161,455.57918548583984,5.555791854858398,0.08016443252563477
DeiT-Tiny,153,n03196217_5430_digital_clock.jpg,Conventional LRP (z+),34.421932,32.835983,1.585949,0.04607379196171621,4.607379196171621,4.60737943649292,0.9539262056350708,0.079803466796875
DeiT-Tiny,154,n03790512_5722_motorcycle.jpg,Conventional LRP (z+),22.253584,21.901554,0.3520298,0.015819016022465743,1.5819016022465742,1.5819013118743896,0.9841809868812561,0.07712173461914062
DeiT-Tiny,155,n03110669_8565_trumpet.jpg,Conventional LRP (z+),17.261848,15.022897,2.2389517,0.12970521027559642,12.970521027559641,12.970519065856934,0.8702948093414307,0.08113694190979004
DeiT-Tiny,156,n07714571_1112_head_cabbage.jpg,Conventional LRP (z+),44.09949,43.73919,0.36030197,0.008170207008783355,0.8170207008783354,0.8170187473297119,0.9918298125267029,0.07967162132263184
DeiT-Tiny,157,n04591157_197_tie.jpg,Conventional LRP (z+),18.828358,14.011992,4.8163652,0.2558037891236478,25.580378912364782,25.580376386642456,0.7441962361335754,0.08470892906188965
DeiT-Tiny,158,n02274259_1690_butterfly.jpg,Conventional LRP (z+),10.3318205,-78.572716,88.90453,8.604924319106251,860.4924319106251,860.492467880249,-7.60492467880249,0.07917976379394531
DeiT-Tiny,159,n03494278_29099_harmonica.jpg,Conventional LRP (z+),7.6394057,3.3418791,4.2975264,0.5625472075124082,56.25472075124082,56.25472366809845,0.4374527633190155,0.07871842384338379
DeiT-Tiny,160,n03476991_14651_hair_spray.jpg,Conventional LRP (z+),6.3602715,5.3280315,1.0322399,0.16229494625612162,16.229494625612162,16.22949242591858,0.8377050757408142,0.08012819290161133
DeiT-Tiny,161,n02084071_35839_dog.jpg,Conventional LRP (z+),7.771783,7.0644407,0.70734215,0.09101414168503508,9.101414168503508,9.101414680480957,0.9089858531951904,0.07834887504577637
DeiT-Tiny,162,n04270147_7710_spatula.jpg,Conventional LRP (z+),15.087557,10.656464,4.431093,0.29369189875711765,29.369189875711765,29.369187355041504,0.706308126449585,0.07866024971008301
DeiT-Tiny,163,n01776313_4044_tick.jpg,Conventional LRP (z+),20.811178,18.468472,2.3427067,0.11256963237922553,11.256963237922553,11.256963014602661,0.8874303698539734,0.08124923706054688
DeiT-Tiny,164,n02129604_7580_tiger.jpg,Conventional LRP (z+),11.08409,10.230577,0.85351276,0.07700341173428496,7.700341173428496,7.7003419399261475,0.9229965806007385,0.0806272029876709
DeiT-Tiny,165,n02342885_1420_hamster.jpg,Conventional LRP (z+),12.702869,11.790356,0.91251373,0.07183524469994539,7.183524469994539,7.18352198600769,0.9281647801399231,0.0800473690032959
DeiT-Tiny,166,n03928116_26188_piano.jpg,Conventional LRP (z+),21.326284,19.63283,1.6934547,0.0794069285539383,7.94069285539383,7.940691709518433,0.9205930829048157,0.08014082908630371
DeiT-Tiny,167,n07745940_2123_strawberry.jpg,Conventional LRP (z+),17.317528,16.265486,1.052042,0.060750126767374374,6.075012676737438,6.075012683868408,0.9392498731613159,0.08066463470458984
DeiT-Tiny,168,n04379243_19752_table.jpg,Conventional LRP (z+),13.010962,-24.390995,37.401955,2.874649544871181,287.46495448711806,287.464964389801,-1.8746496438980103,0.07955360412597656
DeiT-Tiny,169,n04039381_17266_racket.jpg,Conventional LRP (z+),18.424686,10.177613,8.247073,0.44760996088396926,44.76099608839693,44.76099610328674,0.5523900389671326,0.07863116264343262
DeiT-Tiny,170,n07745940_1671_strawberry.jpg,Conventional LRP (z+),5.9328356,4.6625957,1.2702398,0.21410332595708786,21.410332595708788,21.41033411026001,0.7858966588973999,0.07844185829162598
DeiT-Tiny,171,n03804744_1360_nail.jpg,Conventional LRP (z+),7.3385677,5.774542,1.5640259,0.21312413204242356,21.312413204242358,21.312415599822998,0.78687584400177,0.0779120922088623
DeiT-Tiny,172,n01944390_2487_snail.jpg,Conventional LRP (z+),14.206566,2084.0837,2069.8772,145.698631038951,14569.863103895099,14569.862365722656,146.69862365722656,0.07990145683288574
DeiT-Tiny,173,n03063338_8414_coffee_maker.jpg,Conventional LRP (z+),5.2290998,3.6265829,1.6025169,0.30646133478457555,30.646133478457553,30.646133422851562,0.6935386657714844,0.07964444160461426
DeiT-Tiny,174,n03063338_187_coffee_maker.jpg,Conventional LRP (z+),44.382923,43.111923,1.2709999,0.028637138315654172,2.863713831565417,2.86371111869812,0.9713628888130188,0.08012270927429199
DeiT-Tiny,175,n07747607_5642_orange.jpg,Conventional LRP (z+),13.329241,11.95026,1.3789806,0.10345530231563017,10.345530231563018,10.34553050994873,0.8965446949005127,0.07706069946289062
DeiT-Tiny,176,n03372029_58342_flute.jpg,Conventional LRP (z+),24.060709,23.6268,0.43390846,0.01803390176544608,1.8033901765446079,1.8033921718597412,0.9819660782814026,0.07922005653381348
DeiT-Tiny,177,n03584254_2594_iPod.jpg,Conventional LRP (z+),3.4570892,3.2615728,0.19551635,0.056555193495291735,5.655519349529174,5.6555211544036865,0.9434447884559631,0.07912588119506836
DeiT-Tiny,178,n02764044_41120_axe.jpg,Conventional LRP (z+),14.966505,66.04595,51.079445,3.41291735839098,341.291735839098,341.29176139831543,4.412917613983154,0.07957673072814941
DeiT-Tiny,179,n03710721_17219_maillot.jpg,Conventional LRP (z+),8.143077,7.798023,0.34505367,0.042373868886018407,4.237386888601841,4.23738956451416,0.9576261043548584,0.07767891883850098
DeiT-Tiny,180,n01495701_1287_ray.jpg,Conventional LRP (z+),22.904661,26.290855,3.3861942,0.14783865181745326,14.783865181745327,14.783859252929688,1.1478385925292969,0.07789039611816406
DeiT-Tiny,181,n04468005_24186_train.jpg,Conventional LRP (z+),7.116976,5.527935,1.5890408,0.22327471726225792,22.32747172622579,22.327470779418945,0.7767252922058105,0.07950949668884277
DeiT-Tiny,182,n04154565_3382_screwdriver.jpg,Conventional LRP (z+),11.479035,9.043498,2.4355373,0.21217264848037928,21.217264848037928,21.217262744903564,0.7878273725509644,0.07912635803222656
DeiT-Tiny,183,n02131653_3512_bear.jpg,Conventional LRP (z+),5.313045,9.997581,4.6845355,0.8817044614860492,88.17044614860492,88.17044496536255,1.8817044496536255,0.08039522171020508
DeiT-Tiny,184,n04039381_8129_racket.jpg,Conventional LRP (z+),29.12395,28.5218,0.60214996,0.02067542290730502,2.0675422907305023,2.06754207611084,0.9793245792388916,0.07924866676330566
DeiT-Tiny,185,n07718747_4881_artichoke.jpg,Conventional LRP (z+),4.925802,9.334384,4.4085817,0.8949977133087877,89.49977133087877,89.49977159500122,1.8949977159500122,0.07808947563171387
DeiT-Tiny,186,n04256520_823_sofa.jpg,Conventional LRP (z+),11.684223,11.65945,0.024773598,0.0021202605722276755,0.21202605722276754,0.21202564239501953,0.9978797435760498,0.07741737365722656
DeiT-Tiny,187,n07583066_9023_guacamole.jpg,Conventional LRP (z+),17.56482,20.788197,3.2233772,0.1835132582892374,18.35132582892374,18.351328372955322,1.1835132837295532,0.07987308502197266
DeiT-Tiny,188,n04332243_13118_strainer.jpg,Conventional LRP (z+),20.088516,29.413136,9.324619,0.4641766063508138,46.41766063508138,46.41766548156738,1.4641766548156738,0.07975530624389648
DeiT-Tiny,189,n03958227_1879_plastic_bag.jpg,Conventional LRP (z+),1.7709944,0.6295829,1.1414115,0.6445031820831384,64.45031820831385,64.45031762123108,0.3554968237876892,0.07904314994812012
DeiT-Tiny,190,n07745940_13408_strawberry.jpg,Conventional LRP (z+),42.18075,43.282444,1.1016922,0.026118363297329483,2.6118363297329483,2.611839771270752,1.0261183977127075,0.07810354232788086
DeiT-Tiny,191,n07880968_5436_burrito.jpg,Conventional LRP (z+),4.0199537,3.2209284,0.7990253,0.19876479956870174,19.876479956870174,19.876480102539062,0.8012351989746094,0.07784605026245117
DeiT-Tiny,192,n07718472_11793_cucumber.jpg,Conventional LRP (z+),12.030719,11.291997,0.73872185,0.061402968479626736,6.140296847962674,6.1402976512908936,0.9385970234870911,0.07848930358886719
DeiT-Tiny,193,n03211117_11986_tv_or_monitor.jpg,Conventional LRP (z+),3.5139601,2.2574224,1.2565377,0.35758450053354274,35.758450053354274,35.75844764709473,0.6424155235290527,0.07956147193908691
DeiT-Tiny,194,n02346627_2043_porcupine.jpg,Conventional LRP (z+),3.6999066,3.2135625,0.4863441,0.13144766966366397,13.144766966366397,13.14476728439331,0.8685523271560669,0.07875728607177734
DeiT-Tiny,195,n07693725_4210_bagel.jpg,Conventional LRP (z+),19.010477,18.389374,0.6211033,0.03267163073040496,3.267163073040496,3.267163038253784,0.9673283696174622,0.07753348350524902
DeiT-Tiny,196,n00007846_160891_person.jpg,Conventional LRP (z+),3.0997453,2.341315,0.75843024,0.244675021768925,24.4675021768925,24.467504024505615,0.7553249597549438,0.07965660095214844
DeiT-Tiny,197,n04154565_5155_screwdriver.jpg,Conventional LRP (z+),21.247133,20.771542,0.47559166,0.022383803679090982,2.238380367909098,2.2383809089660645,0.9776161909103394,0.0800168514251709
DeiT-Tiny,198,n04154565_11358_screwdriver.jpg,Conventional LRP (z+),4.3086896,2.6533644,1.6553252,0.3841829720454479,38.418297204544785,38.418298959732056,0.6158170104026794,0.0776362419128418
DeiT-Tiny,199,n07718472_10383_cucumber.jpg,Conventional LRP (z+),14.115906,13.178986,0.93692017,0.0663733650369151,6.63733650369151,6.637334823608398,0.933626651763916,0.07880473136901855
DeiT-Tiny,200,n03481172_195_hammer.jpg,Conventional LRP (z+),13.953871,-178.76468,192.71855,13.811117700077515,1381.1117700077516,1381.111717224121,-12.811117172241211,0.07968807220458984
DeiT-Tiny,201,n04330267_1115_stove.jpg,Conventional LRP (z+),3.695134,4.1208944,0.4257605,0.11522194220005749,11.52219422000575,11.522197723388672,1.1152219772338867,0.08015060424804688
DeiT-Tiny,202,n02395003_18939_swine.jpg,Conventional LRP (z+),2.690792,1.5739958,1.1167963,0.4150436822841734,41.504368228417334,41.50437116622925,0.5849562883377075,0.07930541038513184
DeiT-Tiny,203,n03483316_5354_hair_dryer.jpg,Conventional LRP (z+),43.774727,42.347748,1.4269791,0.03259824028650926,3.259824028650926,3.2598257064819336,0.9674017429351807,0.07953572273254395
DeiT-Tiny,204,n02129165_2762_lion.jpg,Conventional LRP (z+),1.9191536,1.521386,0.39776754,0.20726196671770042,20.72619667177004,20.726197957992554,0.7927380204200745,0.09892797470092773
DeiT-Tiny,205,n03928116_13232_piano.jpg,Conventional LRP (z+),4.314807,1.9130367,2.40177,0.5566344331873899,55.66344331873899,55.663445591926575,0.44336554408073425,0.08017563819885254
DeiT-Tiny,206,n02828884_2302_bench.jpg,Conventional LRP (z+),14.450863,13.863481,0.5873823,0.040646868027366154,4.064686802736615,4.064685106277466,0.9593531489372253,0.08590269088745117
DeiT-Tiny,207,n07880968_830_burrito.jpg,Conventional LRP (z+),3.780912,-0.6680362,4.448948,1.1766864705033604,117.66864705033603,117.66865402460098,-0.17668654024600983,0.0817105770111084
DeiT-Tiny,208,n04356056_14405_sunglasses.jpg,Conventional LRP (z+),46.73154,43.363354,3.368187,0.07207523872753356,7.207523872753356,7.20752477645874,0.9279247522354126,0.0786130428314209
DeiT-Tiny,209,n06874185_8872_traffic_light.jpg,Conventional LRP (z+),9.166916,5.720174,3.446742,0.37599800166681135,37.599800166681135,37.599802017211914,0.6240019798278809,0.08281397819519043
DeiT-Tiny,210,n07753113_564_fig.jpg,Conventional LRP (z+),6.2009454,4.8962016,1.3047438,0.2104104595631636,21.04104595631636,21.0410475730896,0.789589524269104,0.08267068862915039
DeiT-Tiny,211,n04468005_9150_train.jpg,Conventional LRP (z+),10.339487,11.169787,0.83030033,0.08030382212849962,8.030382212849963,8.030378818511963,1.0803037881851196,0.07797813415527344
DeiT-Tiny,212,n03017168_55_chime.jpg,Conventional LRP (z+),20.038454,20.268621,0.23016739,0.011486284733530538,1.1486284733530538,1.1486291885375977,1.011486291885376,0.08072686195373535
DeiT-Tiny,213,n04356056_8589_sunglasses.jpg,Conventional LRP (z+),25.533398,24.980299,0.5530987,0.021661773557001742,2.166177355700174,2.1661758422851562,0.9783382415771484,0.07972860336303711
DeiT-Tiny,214,n02355227_10230_squirrel.jpg,Conventional LRP (z+),12.310764,11.722591,0.5881729,0.047777123954927864,4.777712395492786,4.777711629867554,0.9522228837013245,0.08057355880737305
DeiT-Tiny,215,n03636649_4908_lamp.jpg,Conventional LRP (z+),4.163938,3.1907396,0.9731984,0.23372067571142174,23.372067571142175,23.372066020965576,0.7662793397903442,0.07902789115905762
DeiT-Tiny,216,n03584254_3743_iPod.jpg,Conventional LRP (z+),7.192522,15.971815,8.779293,1.2206139931630138,122.06139931630138,122.0613956451416,2.220613956451416,0.07726240158081055
DeiT-Tiny,217,n00007846_147031_person.jpg,Conventional LRP (z+),27.9609,27.46473,0.49617004,0.017745138940741787,1.7745138940741787,1.7745137214660645,0.9822548627853394,0.07998323440551758
DeiT-Tiny,218,n03804744_6191_nail.jpg,Conventional LRP (z+),14.664376,13.1968565,1.4675198,0.10007379339752684,10.007379339752683,10.007381439208984,0.8999261856079102,0.08008933067321777
DeiT-Tiny,219,n02880940_17711_bowl.jpg,Conventional LRP (z+),9.372232,209.80936,200.43712,21.38627267871994,2138.6272678719943,2138.627243041992,22.386272430419922,0.07766413688659668
DeiT-Tiny,220,n03467517_10919_guitar.jpg,Conventional LRP (z+),10.56666,9.195001,1.3716593,0.1298101091705577,12.981010917055771,12.981009483337402,0.870189905166626,0.07782220840454102
DeiT-Tiny,221,n01503061_4034_bird.jpg,Conventional LRP (z+),8.400656,7.5985603,0.8020954,0.09548009552117774,9.548009552117774,9.548008441925049,0.9045199155807495,0.0783083438873291
DeiT-Tiny,222,n04376876_7577_syringe.jpg,Conventional LRP (z+),18.309118,15.854723,2.4543953,0.1340531672658333,13.40531672658333,13.405317068099976,0.8659468293190002,0.08652973175048828
DeiT-Tiny,223,n03000684_2055_chain_saw.jpg,Conventional LRP (z+),14.719922,493.55988,478.83997,32.53006120884495,3253.006120884495,3253.0059814453125,33.530059814453125,0.08259248733520508
DeiT-Tiny,224,n02834778_6714_bicycle.jpg,Conventional LRP (z+),20.260075,19.15979,1.1002846,0.054308021922145344,5.430802192214534,5.430799722671509,0.9456920027732849,0.08268451690673828
DeiT-Tiny,225,n02672831_20_accordion.jpg,Conventional LRP (z+),4.496168,0.50555533,3.9906127,0.8875586106123962,88.75586106123961,88.75586241483688,0.11244137585163116,0.08008694648742676
DeiT-Tiny,226,n01882714_4157_koala_bear.jpg,Conventional LRP (z+),3.4319105,2.9708033,0.46110725,0.134358763697717,13.435876369771698,13.435876369476318,0.8656412363052368,0.07954692840576172
DeiT-Tiny,227,n02672831_2455_accordion.jpg,Conventional LRP (z+),9.848905,9.054691,0.7942133,0.08063975907753877,8.063975907753877,8.06397795677185,0.9193602204322815,0.07921338081359863
DeiT-Tiny,228,n04542943_1490_waffle_iron.jpg,Conventional LRP (z+),11.967493,12.343312,0.3758192,0.03140333605447005,3.140333605447005,3.1403303146362305,1.0314033031463623,0.07870364189147949
DeiT-Tiny,229,n07718472_20689_cucumber.jpg,Conventional LRP (z+),15.774204,13.388483,2.3857212,0.15124193703058486,15.124193703058486,15.12419581413269,0.8487580418586731,0.0789499282836914
DeiT-Tiny,230,n02076196_13108_seal.jpg,Conventional LRP (z+),12.070389,0.57104474,11.499344,0.9526904284049131,95.26904284049131,95.26904448866844,0.04730955511331558,0.08089256286621094
DeiT-Tiny,231,n04252077_7312_snowmobile.jpg,Conventional LRP (z+),13.53898,16.81101,3.2720308,0.24167484874399484,24.167484874399484,24.167490005493164,1.2416749000549316,0.07766151428222656
DeiT-Tiny,232,n03445924_5829_golfcart.jpg,Conventional LRP (z+),3.5898862,3.066784,0.5231023,0.14571556196036659,14.571556196036658,14.571553468704224,0.8542844653129578,0.07818269729614258
DeiT-Tiny,233,n01982650_10568_lobster.jpg,Conventional LRP (z+),9.292946,8.667683,0.6252632,0.06728363893877566,6.7283638938775665,6.728363037109375,0.9327163696289062,0.07956266403198242
DeiT-Tiny,234,n03633091_10052_ladle.jpg,Conventional LRP (z+),14.170683,12.445179,1.7255039,0.1217657562940696,12.17657562940696,12.176573276519775,0.8782342672348022,0.08396077156066895
DeiT-Tiny,235,n02206856_6027_bee.jpg,Conventional LRP (z+),8.022828,7.8978357,0.12499237,0.015579589765482814,1.5579589765482813,1.5579581260681152,0.9844204187393188,0.07915925979614258
DeiT-Tiny,236,n02219486_23711_ant.jpg,Conventional LRP (z+),28.24857,26.904278,1.3442917,0.04758795617987608,4.758795617987608,4.758793115615845,0.9524120688438416,0.08173727989196777
DeiT-Tiny,237,n04004767_12593_printer.jpg,Conventional LRP (z+),7.5082335,6.689365,0.81886864,0.10906275515099123,10.906275515099123,10.906273126602173,0.8909372687339783,0.08033633232116699
DeiT-Tiny,238,n03400231_1761_frying_pan.jpg,Conventional LRP (z+),39.28003,38.751858,0.52817154,0.013446312254538316,1.3446312254538315,1.3446331024169922,0.9865536689758301,0.08053898811340332
DeiT-Tiny,239,n03676483_6851_lipstick.jpg,Conventional LRP (z+),9.963239,6.587716,3.3755226,0.33879772525406965,33.87977252540696,33.87977480888367,0.6612022519111633,0.07911181449890137
DeiT-Tiny,240,n02355227_4298_squirrel.jpg,Conventional LRP (z+),6.5163784,5.587467,0.9289112,0.14255022522596134,14.255022522596134,14.255023002624512,0.8574497699737549,0.07877111434936523
DeiT-Tiny,241,n04536866_11045_violin.jpg,Conventional LRP (z+),11.919926,10.838004,1.0819216,0.09076579884201656,9.076579884201657,9.076577425003052,0.9092342257499695,0.08022928237915039
DeiT-Tiny,242,n03584254_2436_iPod.jpg,Conventional LRP (z+),45.47786,34.654198,10.823662,0.2379984881359353,23.79984881359353,23.799848556518555,0.7620015144348145,0.08162498474121094
DeiT-Tiny,243,n03838899_31925_oboe.jpg,Conventional LRP (z+),11.651994,10.365891,1.2861023,0.11037615726862866,11.037615726862866,11.037617921829224,0.8896238207817078,0.0805966854095459
DeiT-Tiny,244,n03188531_29832_diaper.jpg,Conventional LRP (z+),5.2423644,4.0490627,1.1933017,0.22762661748144628,22.762661748144627,22.762662172317505,0.772373378276825,0.07981085777282715
DeiT-Tiny,245,n04542943_2558_waffle_iron.jpg,Conventional LRP (z+),46.521824,45.78251,0.73931503,0.0158917895137029,1.5891789513702899,1.5891790390014648,0.9841082096099854,0.0795738697052002
DeiT-Tiny,246,n04330267_20413_stove.jpg,Conventional LRP (z+),9.165893,2.8602,6.3056927,0.687951839119795,68.79518391197949,68.79518330097198,0.31204816699028015,0.08080816268920898
DeiT-Tiny,247,n07718747_8558_artichoke.jpg,Conventional LRP (z+),12.323145,11.759729,0.5634155,0.045720108891723135,4.572010889172313,4.572010040283203,0.954279899597168,0.0785977840423584
DeiT-Tiny,248,n04074963_15621_remote_control.jpg,Conventional LRP (z+),4.177507,1.3745904,2.8029165,0.6709543699947627,67.09543699947626,67.09543764591217,0.3290456235408783,0.07968783378601074
DeiT-Tiny,249,n02437136_176_camel.jpg,Conventional LRP (z+),3.358844,2.2175055,1.1413386,0.3398010066128397,33.98010066128397,33.980101346969604,0.660198986530304,0.07935619354248047
DeiT-Tiny,250,n04141076_14874_saxophone.jpg,Conventional LRP (z+),18.77783,12.098839,6.6789913,0.35568493661533246,35.568493661533246,35.568493604660034,0.6443150639533997,0.08042001724243164
DeiT-Tiny,251,n02840245_9812_binder.jpg,Conventional LRP (z+),6.386848,8.501611,2.1147628,0.3311121216134373,33.11121216134373,33.11121463775635,1.3311121463775635,0.08022546768188477
DeiT-Tiny,252,n04509417_4683_unicycle.jpg,Conventional LRP (z+),6.8706675,6.398845,0.47182226,0.068671968866876,6.8671968866876005,6.867194175720215,0.9313280582427979,0.07811355590820312
DeiT-Tiny,253,n04023962_20883_punching_bag.jpg,Conventional LRP (z+),29.481596,17.015947,12.465649,0.4228281485724945,42.28281485724945,42.28281378746033,0.5771718621253967,0.07973146438598633
DeiT-Tiny,254,n07753113_13676_fig.jpg,Conventional LRP (z+),4.435835,534.23596,529.8001,119.4363910112983,11943.63910112983,11943.639373779297,120.43639373779297,0.08056449890136719
DeiT-Tiny,255,n04468005_29645_train.jpg,Conventional LRP (z+),13.006467,113.039116,100.032646,7.690993042587399,769.09930425874,769.0993309020996,8.690993309020996,0.07863020896911621
DeiT-Tiny,256,n03211117_7726_tv_or_monitor.jpg,Conventional LRP (z+),9.195207,8.732746,0.46246052,0.05029365144586153,5.029365144586153,5.029362440109253,0.9497063755989075,0.07915186882019043
DeiT-Tiny,257,n03495258_9079_harp.jpg,Conventional LRP (z+),21.106749,19.031528,2.07522,0.09832021734548994,9.832021734548995,9.832024574279785,0.9016797542572021,0.07870149612426758
DeiT-Tiny,258,n03271574_6116_electric_fan.jpg,Conventional LRP (z+),2.0028968,949.3634,947.36053,472.99518424600666,47299.51842460067,47299.517822265625,473.99517822265625,0.07863426208496094
DeiT-Tiny,259,n02165456_6911_ladybug.jpg,Conventional LRP (z+),9.30445,7.7672524,1.5371976,0.16521101020597034,16.521101020597033,16.5211021900177,0.834788978099823,0.07967638969421387
DeiT-Tiny,260,n02691156_5992_airplane.jpg,Conventional LRP (z+),26.185923,26.341017,0.15509415,0.005922806271040442,0.5922806271040442,0.5922794342041016,1.005922794342041,0.07939481735229492
DeiT-Tiny,261,n02503517_10173_elephant.jpg,Conventional LRP (z+),29.76869,28.418957,1.3497334,0.04534070352649671,4.534070352649671,4.534071683883667,0.9546592831611633,0.07937073707580566
DeiT-Tiny,262,n04442312_18045_toaster.jpg,Conventional LRP (z+),13.209648,9.396615,3.813033,0.2886551606415362,28.865516064153617,28.865516185760498,0.711344838142395,0.07868361473083496
DeiT-Tiny,263,n02924116_29310_bus.jpg,Conventional LRP (z+),5.869579,3.7854252,2.0841537,0.3550772055772462,35.50772055772462,35.507720708847046,0.6449227929115295,0.0796804428100586
DeiT-Tiny,264,n01639765_19901_frog.jpg,Conventional LRP (z+),5.7201815,5.441419,0.27876234,0.048733128869306516,4.873312886930652,4.873311519622803,0.951266884803772,0.08067059516906738
DeiT-Tiny,265,n03793489_12151_computer_mouse.jpg,Conventional LRP (z+),7.445774,5.8653693,1.5804048,0.21225526608877077,21.225526608877075,21.225523948669434,0.7877447605133057,0.08060836791992188
DeiT-Tiny,266,n03710721_2170_maillot.jpg,Conventional LRP (z+),21.517586,27.823124,6.305538,0.2930411547638152,29.30411547638152,29.304111003875732,1.2930411100387573,0.08154916763305664
DeiT-Tiny,267,n02509815_10244_red_panda.jpg,Conventional LRP (z+),25.99314,23.317331,2.675808,0.1029428544700004,10.29428544700004,10.294288396835327,0.8970571160316467,0.07904672622680664
DeiT-Tiny,268,n04141076_45733_saxophone.jpg,Conventional LRP (z+),5.344409,3.1360712,2.2083378,0.41320523709265133,41.32052370926513,41.32052659988403,0.5867947340011597,0.08063054084777832
DeiT-Tiny,269,n07749582_2107_lemon.jpg,Conventional LRP (z+),5.240606,6.3238397,1.0832338,0.2067001159805526,20.67001159805526,20.670008659362793,1.206700086593628,0.07863068580627441
DeiT-Tiny,270,n01443537_2675_goldfish.jpg,Conventional LRP (z+),12.256766,-9.281687,21.538452,1.7572703587249612,175.72703587249612,175.72704553604126,-0.7572704553604126,0.0820467472076416
DeiT-Tiny,271,n01982650_3524_lobster.jpg,Conventional LRP (z+),8.303452,7.6087236,0.6947279,0.08366736342999362,8.366736342999362,8.36673378944397,0.9163326621055603,0.08136677742004395
DeiT-Tiny,272,n04118776_8449_ruler.jpg,Conventional LRP (z+),52.965492,51.064713,1.9007797,0.035887134120570284,3.5887134120570283,3.588712215423584,0.9641128778457642,0.07862043380737305
DeiT-Tiny,273,n03942813_3240_ping-pong_ball.jpg,Conventional LRP (z+),14.607012,13.871148,0.7358637,0.050377428038170406,5.03774280381704,5.037742853164673,0.9496225714683533,0.07958436012268066
DeiT-Tiny,274,n01910747_13396_jellyfish.jpg,Conventional LRP (z+),16.256891,15.307602,0.9492893,0.058393041277518584,5.839304127751858,5.839306116104126,0.9416069388389587,0.08104467391967773
DeiT-Tiny,275,n04554684_8752_washer.jpg,Conventional LRP (z+),37.173252,35.679844,1.4934082,0.04017426828403089,4.017426828403089,4.017424583435059,0.9598257541656494,0.0806276798248291
DeiT-Tiny,276,n01944390_7816_snail.jpg,Conventional LRP (z+),4.9517884,5.4797144,0.52792597,0.10661319157957573,10.661319157957573,10.66131591796875,1.1066131591796875,0.07833242416381836
DeiT-Tiny,277,n04554684_55847_washer.jpg,Conventional LRP (z+),26.477154,27.765333,1.2881794,0.048652487662816844,4.865248766281685,4.86525297164917,1.0486525297164917,0.0835721492767334
