Model,Image_Index,File_Name,Method,Initial_Sum(R_out),Final_Sum(R_in),Absolute_Error,RCE_Value,RCE_Percentage(%),Leakage_Percentage(%),Propagation_Continuity,Inference_Time(s)
DeiT-Tiny,471,n02395003_15033_swine.jpg,Conventional LRP (z+),5.682539,3.048682,2.633857,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,471,n02395003_15033_swine.jpg,TFRP Framework (z+),5.682539,5.5600967,0.122442245,0.021547101,2.15471,2.154710054397583,0.9784529209136963,0.31784605979919434
DeiT-Tiny,472,n03134739_299_croquet_ball.jpg,Conventional LRP (z+),8.456159,4.536729,3.9194298,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,472,n03134739_299_croquet_ball.jpg,TFRP Framework (z+),8.456159,8.370239,0.08591938,0.010160568,1.0160568,1.0160456895828247,0.9898394346237183,0.3180551528930664
DeiT-Tiny,473,n07880968_4922_burrito.jpg,Conventional LRP (z+),6.104318,3.2749665,2.8293517,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,473,n07880968_4922_burrito.jpg,TFRP Framework (z+),6.104318,128.0,121.89568,19.968763,1996.8763,-1996.8760986328125,20.96876335144043,0.31676506996154785
DeiT-Tiny,474,n02395003_5550_swine.jpg,Conventional LRP (z+),9.360824,5.022082,4.338742,0.4635,46.35,46.35,0.5364999771118164,0.0
DeiT-Tiny,474,n02395003_5550_swine.jpg,TFRP Framework (z+),9.360824,9.279968,0.08085537,0.008637634,0.8637634,0.863733172416687,0.9913623929023743,0.3174397945404053
DeiT-Tiny,475,n02892767_10638_brassiere.jpg,Conventional LRP (z+),15.987571,8.577332,7.410239,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,475,n02892767_10638_brassiere.jpg,TFRP Framework (z+),15.987571,16.036972,0.049401283,0.0030899807,0.30899808,-0.30899208784103394,1.0030900239944458,0.3111763000488281
DeiT-Tiny,476,n03134739_23_croquet_ball.jpg,Conventional LRP (z+),6.2804275,3.3694491,2.9109783,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,476,n03134739_23_croquet_ball.jpg,TFRP Framework (z+),6.2804275,6.053238,0.22718954,0.036174215,3.6174216,3.61742901802063,0.9638257622718811,0.3173975944519043
DeiT-Tiny,477,n07747607_3088_orange.jpg,Conventional LRP (z+),8.726664,4.6818547,4.044809,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,477,n07747607_3088_orange.jpg,TFRP Framework (z+),8.726664,8.72097,0.0056934357,0.00065241836,0.065241836,0.06523091346025467,0.9993475675582886,0.3217296600341797
DeiT-Tiny,478,n04379243_2182_table.jpg,Conventional LRP (z+),13.749908,7.3768253,6.373083,0.46350005,46.350006,46.35,0.5364999771118164,0.0
DeiT-Tiny,478,n04379243_2182_table.jpg,TFRP Framework (z+),13.749908,13.734375,0.015533447,0.0011297128,0.112971276,0.11296435445547104,0.998870313167572,0.31734514236450195
DeiT-Tiny,479,n04468005_3396_train.jpg,Conventional LRP (z+),6.6561775,3.5710392,3.0851383,0.4635,46.35,46.35,0.5364999771118164,0.0
DeiT-Tiny,479,n04468005_3396_train.jpg,TFRP Framework (z+),6.6561775,5.5827103,1.0734673,0.16127384,16.127384,16.12737274169922,0.8387261629104614,0.31585192680358887
DeiT-Tiny,480,n02129604_20374_tiger.jpg,Conventional LRP (z+),10.337719,5.546186,4.791533,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,480,n02129604_20374_tiger.jpg,TFRP Framework (z+),10.337719,10.464508,0.1267891,0.012264707,1.2264707,-1.2264519929885864,1.0122647285461426,0.31574583053588867
DeiT-Tiny,481,n03063338_2928_coffee_maker.jpg,Conventional LRP (z+),6.187738,3.3197212,2.8680167,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,481,n03063338_2928_coffee_maker.jpg,TFRP Framework (z+),6.187738,10.901813,4.7140746,0.76184136,76.184135,-76.18413543701172,1.7618412971496582,0.3175654411315918
DeiT-Tiny,482,n01726692_8553_snake.jpg,Conventional LRP (z+),25.196068,13.51769,11.678378,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,482,n01726692_8553_snake.jpg,TFRP Framework (z+),25.196068,25.241928,0.04586029,0.0018201368,0.18201368,-0.18201367557048798,1.0018200874328613,0.31643080711364746
DeiT-Tiny,483,n03394916_28561_french_horn.jpg,Conventional LRP (z+),19.860828,10.6553335,9.205495,0.46350005,46.350006,46.35,0.5364999771118164,0.0
DeiT-Tiny,483,n03394916_28561_french_horn.jpg,TFRP Framework (z+),19.860828,19.868408,0.0075798035,0.0003816459,0.03816459,-0.038164589554071426,1.000381588935852,0.314774751663208
DeiT-Tiny,484,n02484322_30035_monkey.jpg,Conventional LRP (z+),2.3979194,1.2864838,1.1114357,0.4635,46.35,46.35,0.5364999771118164,0.0
DeiT-Tiny,484,n02484322_30035_monkey.jpg,TFRP Framework (z+),2.3979194,2.3816376,0.016281843,0.0067899874,0.67899877,0.678969144821167,0.9932100176811218,0.3175640106201172
DeiT-Tiny,485,n02419796_9300_antelope.jpg,Conventional LRP (z+),13.380122,7.1784353,6.201687,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,485,n02419796_9300_antelope.jpg,TFRP Framework (z+),13.380122,13.36731,0.012812614,0.00095758575,0.09575857,0.09575857222080231,0.9990423917770386,0.3190319538116455
DeiT-Tiny,486,n03337140_3759_filing_cabinet.jpg,Conventional LRP (z+),16.656021,8.935955,7.720066,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,486,n03337140_3759_filing_cabinet.jpg,TFRP Framework (z+),16.656021,16.710236,0.054214478,0.0032549477,0.32549477,-0.32549476623535156,1.0032548904418945,0.31633877754211426
DeiT-Tiny,487,n02958343_4969_car.jpg,Conventional LRP (z+),9.745153,5.228275,4.5168786,0.4635,46.35,46.35,0.5364999771118164,0.0
DeiT-Tiny,487,n02958343_4969_car.jpg,TFRP Framework (z+),9.745153,10.054352,0.30919838,0.031728428,3.1728427,-3.1728527545928955,1.0317283868789673,0.31582164764404297
DeiT-Tiny,488,n02834778_3678_bicycle.jpg,Conventional LRP (z+),19.433596,10.426124,9.007472,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,488,n02834778_3678_bicycle.jpg,TFRP Framework (z+),19.433596,19.39917,0.034425735,0.0017714547,0.17714547,0.17714546620845795,0.9982285499572754,0.31858301162719727
DeiT-Tiny,489,n04392985_14368_tape_player.jpg,Conventional LRP (z+),13.936903,7.477148,6.459755,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,489,n04392985_14368_tape_player.jpg,TFRP Framework (z+),13.936903,13.980469,0.04356575,0.0031259276,0.31259277,-0.31258589029312134,1.0031259059906006,0.3179965019226074
DeiT-Tiny,490,n03110669_35490_trumpet.jpg,Conventional LRP (z+),5.4031105,2.8987687,2.5043418,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,490,n03110669_35490_trumpet.jpg,TFRP Framework (z+),5.4031105,5.3984756,0.004634857,0.00085781276,0.085781276,0.0857812762260437,0.9991421699523926,0.3155081272125244
DeiT-Tiny,491,n03211117_3052_tv_or_monitor.jpg,Conventional LRP (z+),10.560754,5.665844,4.89491,0.46350005,46.350006,46.35,0.5364999771118164,0.0
DeiT-Tiny,491,n03211117_3052_tv_or_monitor.jpg,TFRP Framework (z+),10.560754,10.559814,0.0009393692,8.894907e-05,0.008894907,0.008885877206921577,0.9999110698699951,0.31365180015563965
DeiT-Tiny,492,n02131653_14212_bear.jpg,Conventional LRP (z+),5.5534267,2.9794133,2.5740135,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,492,n02131653_14212_bear.jpg,TFRP Framework (z+),5.5534267,5.552971,0.00045585632,8.208559e-05,0.008208559,0.008199973963201046,0.9999179244041443,0.317319393157959
DeiT-Tiny,493,n04019541_26831_puck.jpg,Conventional LRP (z+),5.5324917,2.9681816,2.56431,0.46350002,46.350002,46.35,0.5364999771118164,0.0009996891021728516
DeiT-Tiny,493,n04019541_26831_puck.jpg,TFRP Framework (z+),5.5324917,13.25708,7.7245884,1.3962224,139.62224,-139.62225341796875,2.3962223529815674,0.319469690322876
DeiT-Tiny,494,n01495701_2358_ray.jpg,Conventional LRP (z+),7.585577,4.069662,3.515915,0.4635,46.35,46.35,0.5364999771118164,0.0
DeiT-Tiny,494,n01495701_2358_ray.jpg,TFRP Framework (z+),7.585577,7.9960938,0.41051674,0.054118063,5.411806,-5.411799430847168,1.054118037223816,0.32362842559814453
DeiT-Tiny,495,n02883205_4699_bow_tie.jpg,Conventional LRP (z+),22.0567,11.833419,10.223281,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,495,n02883205_4699_bow_tie.jpg,TFRP Framework (z+),22.0567,21.99405,0.06265068,0.0028404377,0.28404376,0.2840437591075897,0.9971595406532288,0.31672167778015137
DeiT-Tiny,496,n02118333_412_fox.jpg,Conventional LRP (z+),13.396721,7.1873403,6.2093806,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,496,n02118333_412_fox.jpg,TFRP Framework (z+),13.396721,13.388672,0.008049011,0.00060081953,0.060081955,0.060081955045461655,0.9993991851806641,0.3262460231781006
DeiT-Tiny,497,n03916031_14529_perfume.jpg,Conventional LRP (z+),13.510845,7.248568,6.262277,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,497,n03916031_14529_perfume.jpg,TFRP Framework (z+),13.510845,13.517469,0.006624222,0.00049028924,0.049028926,-0.04902185872197151,1.0004903078079224,0.3196849822998047
DeiT-Tiny,498,n03958227_8704_plastic_bag.jpg,Conventional LRP (z+),5.4001036,2.8971555,2.502948,0.4635,46.35,46.35,0.5364999771118164,0.0
DeiT-Tiny,498,n03958227_8704_plastic_bag.jpg,TFRP Framework (z+),5.4001036,5.4216156,0.021512032,0.003983633,0.39836332,-0.39834555983543396,1.0039836168289185,0.32526063919067383
DeiT-Tiny,499,n07714571_8557_head_cabbage.jpg,Conventional LRP (z+),11.792649,6.326756,5.4658933,0.46350002,46.350002,46.35,0.5364999771118164,0.0
DeiT-Tiny,499,n07714571_8557_head_cabbage.jpg,TFRP Framework (z+),11.792649,10.71167,1.0809793,0.09166552,9.166553,9.166552543640137,0.908334493637085,0.31888461112976074
